732-680-N--2020-05-05--13.07.52--detections--1--car--42.9--8x7--40.59v48.66
732-680-N--2020-05-05--13.07.52--detections--2--car--35.6--10x8--21.62v31.70
732-680-N--2020-05-05--13.07.52--detections--3--car--66.4--10x7--53.65v63.72
732-680-N--2020-05-05--13.07.52--detections--4--car--75.7--13x9--55.75v68.84
732-680-N--2020-05-05--13.07.52--detections--5--car--34.2--14x23--2.69v16.92
732-680-N--2020-05-05--13.07.52--detections--6--car--53.3--14x17--3.78v17.95
732-680-N--2020-05-05--13.07.52--detections--7--car--80.0--26x15--187.88v213.103
732-680-N--2020-05-05--13.07.52--detections--8--car--90.8--25x17--119.85v144.102
732-680-N--2020-05-05--13.07.52--detections--9--car--91.6--33x14--224.94v257.108
732-680-N--2020-05-05--13.07.52--detections--10--car--92.1--56x25--269.118v325.143
732-680-N--2020-05-05--13.07.52--detections--11--bus--70.8--52x57--28.135v80.192
732-680-N--2020-05-05--13.07.52--detections--12--car--96.2--68x41--184.143v252.184
732-680-N--2020-05-05--13.07.52--detections--13--car--26.0--57x29--288.157v345.186
732-680-N--2020-05-05--13.07.52--detections--14--car--71.7--63x46--288.160v351.206
732-680-N--2020-05-05--13.07.52--detections--15--car--27.5--65x22--76.216v141.238
732-680-N--2020-05-05--13.07.52--detections--16--car--38.3--65x57--50.180v115.237
732-680-N--2020-05-05--13.07.54--detections--1--car--50.9--9x8--21.65v30.73
732-680-N--2020-05-05--13.07.54--detections--2--car--73.4--10x8--42.65v52.73
732-680-N--2020-05-05--13.07.54--detections--3--car--31.4--14x8--114.70v128.78
732-680-N--2020-05-05--13.07.54--detections--4--car--50.7--12x7--128.70v140.77
732-680-N--2020-05-05--13.07.54--detections--5--car--31.4--13x20--2.67v15.87
732-680-N--2020-05-05--13.07.54--detections--6--car--70.6--13x9--85.73v98.82
732-680-N--2020-05-05--13.07.54--detections--7--car--86.6--15x10--69.74v84.84
732-680-N--2020-05-05--13.07.54--detections--8--car--56.1--14x18--3.76v17.94
732-680-N--2020-05-05--13.07.54--detections--9--car--69.7--31x18--110.105v141.123
732-680-N--2020-05-05--13.07.54--detections--10--car--84.4--49x20--281.111v330.131
732-680-N--2020-05-05--13.07.54--detections--11--bus--48.3--50x57--29.134v79.191
732-680-N--2020-05-05--13.07.54--detections--12--car--34.3--63x55--50.181v113.236
732-680-N--2020-05-05--13.07.55--detections--1--car--31.9--8x8--89.60v97.68
732-680-N--2020-05-05--13.07.55--detections--2--car--27.9--10x10--6.60v16.70
732-680-N--2020-05-05--13.07.55--detections--3--car--30.5--10x16--21.61v31.77
732-680-N--2020-05-05--13.07.55--detections--4--car--34.7--14x9--99.68v113.77
732-680-N--2020-05-05--13.07.55--detections--5--car--25.7--11x12--3.67v14.79
732-680-N--2020-05-05--13.07.55--detections--6--car--32.5--13x21--2.67v15.88
732-680-N--2020-05-05--13.07.55--detections--7--car--67.5--10x9--21.69v31.78
732-680-N--2020-05-05--13.07.55--detections--8--car--54.2--15x20--2.74v17.94
732-680-N--2020-05-05--13.07.55--detections--9--car--83.6--16x11--56.75v72.86
732-680-N--2020-05-05--13.07.55--detections--10--car--82.5--22x12--156.79v178.91
732-680-N--2020-05-05--13.07.55--detections--11--car--83.6--30x17--114.95v144.112
732-680-N--2020-05-05--13.07.55--detections--12--car--86.7--33x17--163.101v196.118
732-680-N--2020-05-05--13.07.55--detections--13--car--79.9--58x26--263.116v321.142
732-680-N--2020-05-05--13.07.55--detections--14--bus--71.0--48x54--30.136v78.190
732-680-N--2020-05-05--13.07.55--detections--15--bus--27.4--64x76--23.138v87.214
732-680-N--2020-05-05--13.07.55--detections--16--car--28.4--64x56--49.181v113.237
732-680-N--2020-05-05--13.07.57--detections--1--car--28.5--8x6--87.60v95.66
732-680-N--2020-05-05--13.07.57--detections--2--car--30.9--11x10--7.60v18.70
732-680-N--2020-05-05--13.07.57--detections--3--car--26.7--9x8--56.64v65.72
732-680-N--2020-05-05--13.07.57--detections--4--car--29.4--9x8--22.66v31.74
732-680-N--2020-05-05--13.07.57--detections--5--car--40.0--10x10--58.67v68.77
732-680-N--2020-05-05--13.07.57--detections--6--car--73.0--11x9--73.67v84.76
732-680-N--2020-05-05--13.07.57--detections--7--car--37.8--11x7--93.67v104.74
732-680-N--2020-05-05--13.07.57--detections--8--car--35.2--12x20--2.66v14.86
732-680-N--2020-05-05--13.07.57--detections--9--car--53.5--15x19--2.75v17.94
732-680-N--2020-05-05--13.07.57--detections--10--car--71.6--13x11--25.76v38.87
732-680-N--2020-05-05--13.07.57--detections--11--bus--26.0--15x26--1.67v16.93
732-680-N--2020-05-05--13.07.57--detections--12--bus--66.7--47x53--29.137v76.190
732-680-N--2020-05-05--13.07.59--detections--1--car--29.0--10x9--6.61v16.70
732-680-N--2020-05-05--13.07.59--detections--2--car--27.8--13x22--2.66v15.88
732-680-N--2020-05-05--13.07.59--detections--3--car--64.7--11x8--22.70v33.78
732-680-N--2020-05-05--13.07.59--detections--4--car--65.2--17x11--87.75v104.86
